Shortgrass,Dipodomys.ordii,0.438054927,-1.319991264,1,75.14285714,56,0.38684274
Shortgrass,Microtus.ochrogaster,0.03169643,-101.930938,0.428571429,2.714285714,0,0.012519671
Shortgrass,Peromyscus.maniculatus,0.601630919,-1.093456544,1,114.2857143,85,0.522385562
Shortgrass,Reithrodontomys.megalotis,0.095730615,-24.91924556,0.857142857,17.85714286,7,0.071159917
Ontario,Peromyscus.maniculatus,0.697850279,-0.856291182,0.977272727,152.8174827,143.0463576,0.698109157
Ontario,Clethrionomys.gapperi,0.122847058,-3.95642862,0.977272727,23.73770779,18.36734694,0.126414363
Ontario,Tamias.striatus,0.159589648,-4.828209114,0.977272727,34.01728819,25,0.164881286
Ontario,Tamiasciurus.hudsonicus,0.025048641,-9.332214566,0.954545455,3.191058789,2.222222222,0.038285401
Ontario,Napaeozapus.insignis,0.041462619,-8.224880589,0.931818182,8.158859426,3.666666667,0.059582492
Ontario,Glaucomys.sabrinus,0.005632463,-165.8673722,0.727272727,0.759413534,0.666666667,0.026363665
Hilaire,Peromyscus.maniculatus,0.530097432,-1.236792994,0.909090909,5.6075,4.75,0.70481991
Hilaire,Clethrionomys.gapperi,0.357702545,0.647318447,0.818181818,0.85,0.6,0.206894916
Hilaire,Napaeozapus.insignis,0.035317758,-37.07941953,0.818181818,0.385,0.2,0.127587301
Hilaire,Tamias.striatus,0.179629625,-8.863727366,0.727272727,1.21,1,0.233425145
KarooNP,Buffalo,NA,NA,0.5,18.92307692,15,0.189279188
KarooNP,BurchellsZebra,NA,NA,0.1875,32.15384615,0,0.189952844
KarooNP,Duiker,0.005247766,-186.2228522,0.8125,42.23076923,24,0.191040156
KarooNP,Eland,0.043656287,-24.02196367,0.75,398.7692308,405,0.217338813
KarooNP,Gemsbok,0.029110419,1.263682563,0.8125,1447.846154,1356,0.305509534
KarooNP,GreyRhebok,0.03074472,-42.66984428,0.8125,269.0769231,288,0.211142184
KarooNP,Klipspringer,0.093596068,-11.45326226,0.8125,798.4615385,760,0.256148263
KarooNP,Kudu,-0.153928307,0.58104119,0.8125,1126.384615,1131,0.280439326
KarooNP,MountainReedbuck,0.007278654,-47.64134341,0.8125,76,72,0.194291256
KarooNP,MountainZebra,0.102402947,-5.978746781,0.75,887.3076923,1020,0.259847942
KarooNP,RedHartebeest,0.123115135,-3.638652797,0.75,863.3846154,994,0.252269141
KarooNP,Springbok,0.19795647,-0.687063823,0.8125,3696.461538,4326,0.505068264
KarooNP,Steenbok,0.021381529,-12.56529567,0.8125,89.07692308,81,0.195212332
KarooNP,Zebra,0.003491801,-124.1820188,0.375,30.76923077,0,0.189960758
KrugerNP,BlueWildebeest,0.032923292,0.190939359,1,2959.28125,1212.5,0.058737588
KrugerNP,Eland,0.00100375,1.181719317,0.9375,162.171875,145.5,0.007099449
KrugerNP,Giraffe,0.037597967,-1.820251482,1,1193.3125,731.5,0.022673473
KrugerNP,Impala,0.645006073,-0.511794286,1,27232.6875,25655.5,0.609972302
KrugerNP,Kudu,0.079037869,2.90073763,1,1916.84375,1702,0.049576619
KrugerNP,Roan,-0.298840123,-0.235524303,0.828125,68.15625,25,0.003149016
KrugerNP,Sable,0.115132027,0.336187663,1,442.71875,402,0.014960785
KrugerNP,Tsessebe,0.027497225,2.231478541,0.953125,211.265625,182.5,0.008236228
KrugerNP,Warthog,0.00137997,-4.60444584,1,688.359375,556.5,0.016024467
KrugerNP,Waterbuck,-0.030397957,-0.582830973,1,801.9375,675.5,0.020028124
KrugerNP,Zebra,-1.115797423,0.024784789,1,7084.09375,6769,0.18954195
GoldengateNP,Blesbok,0.07826979,0.74311307,0.461538462,300.3636364,75,0.262820692
GoldengateNP,BlackWildebeest,0.127163816,7.098835377,0.846153846,193.1818182,134,0.296348844
GoldengateNP,Eland,0.19254929,-7.2545871,0.846153846,181.9090909,148,0.292649263
GoldengateNP,GreyRhebok,0.140090723,-9.147843484,0.769230769,88.27272727,93,0.241384872
GoldengateNP,MountainReedbuck,0.157156648,-3.838415538,0.692307692,107.7272727,102,0.264531215
GoldengateNP,Oribi,0.012865185,-126.8190615,0.615384615,8.272727273,9,0.163405113
GoldengateNP,RedHartebeest,0.091811717,-9.587021515,0.692307692,143.1818182,66,0.217093738
GoldengateNP,Springbok,0.061216576,8.053167849,0.846153846,99.18181818,59,0.217372157
GoldengateNP,BurchellsZebra,0.107974474,10.61022209,0.846153846,173.2727273,110,0.275163338
