Group,site,species,intercept,slope,Persistence,Mean,Median
Birds,redvers,Lesser.Scaup,0.047064823,-0.271626956,0.944444444,29.37142857,13
Birds,redvers,Redhead,0.032883136,-0.510659293,0.777777778,7.914285714,5
Birds,redvers,Canvasback,0.030747012,-0.757499279,0.916666667,9.942857143,10
Birds,redvers,Bufflehead,0.01466783,-0.543323138,0.333333333,1.542857143,0
Birds,redvers,Ruddy.Duck,0.025433537,-0.772604984,0.444444444,2.8,0
Birds,redvers,Ring.neck.Duck,0.007927666,-1.4039199,0.694444444,2.571428571,2
Birds,skokholm,Meadow.Pipit,0.288518804,-0.02214274,0.903846154,40.80851064,40
Birds,skokholm,Northern.Wheatear,0.188211227,-0.02397768,0.903846154,19.14893617,14
Birds,skokholm,Skylark,0.235725589,-0.051647832,0.903846154,18.42553191,15
Birds,skokholm,Starling,0.192492216,-0.132647063,0.673076923,15.72340426,8
Birds,skokholm,Lapwing,0.073274449,-0.211411754,0.884615385,10.40425532,8
Birds,skokholm,Stock.dove,0.360943106,-0.280726599,0.25,10.14893617,0
Birds,skokholm,Dunnock,0.03509202,-0.204939722,0.557692308,3.255319149,4
Birds,skokholm,Reed.Bunting,0.014728646,-0.362768034,0.269230769,0.872340426,0
Birds,skokholm,Blackbird,0.016637703,-0.904264101,0.288461539,0.680851064,0
Birds,skokholm,Barn.Swallow,NA,NA,0.115384615,0.127659575,0
Birds,skokholm,Common.Whitethroat,NA,NA,0.057692308,0.063829787,0
Birds,skokholm,Sedge.Warbler,NA,NA,0.057692308,0.063829787,0
Birds,skokholm,Cuckoo,NA,NA,0.038461539,0.042553192,0
Birds,skokholm,European.Robin,NA,NA,0.038461539,0.042553192,0
Birds,skokholm,African.Stonechat,NA,NA,0.038461539,0.042553192,0
Birds,skokholm,Eurasian.Linnet,NA,NA,0.019230769,0.021276596,0
Birds,texas,BlueGrosbeak,0.017492153,-0.595621072,0.375,3.4375,0
Birds,texas,FieldSparrow,0.053371483,-2.515963319,0.25,3.0625,0
Birds,texas,PaintedBunting,0.049364457,-1.372852608,0.5,5.75,0.5
Birds,texas,PrairieWarbler,0.134679811,-1.059302299,0.5625,20.625,11
Birds,texas,Yellow.breastedChat,0.363067622,0.586456542,0.75,51.0625,39
Birds,texas,IndigoBunting,0.969440882,0.126537539,0.8125,44.6875,45.5
Birds,texas,White.eyedVireo,0.069063288,-0.500991276,0.9375,20,16
Birds,texas,MourningDove,0.013258062,-1.575161608,0.75,3.125,1
Birds,texas,Yellow.billedCuckoo,0.041802966,-1.005175523,0.6875,7.5,5.5
Birds,texas,Red.eyedVireo,1.834689457,-0.078933519,0.75,15.25,6
Birds,texas,BlackAndWhiteWarbler,0.134314979,-0.248940114,0.6875,10.0625,10
Birds,texas,KentuckyWarbler,0.065583965,-0.710805594,0.6875,8.1875,8
Birds,texas,HoodedWarbler,0.254326762,-0.439375631,0.5,12.0625,3
Birds,texas,Worm.eatingWarbler,0.223967952,-0.25122039,0.5,7.375,1.5
Birds,whitemountain,Yellow.b.Sapsucker,0.023476981,-0.59430994,0.844444444,1.821428571,2
Birds,whitemountain,Hairy.Woodpecker,0.017939053,-1.038655264,0.955555556,1.593023256,1.5
Birds,whitemountain,Downy.Woodpecker,0.015471205,-1.13320666,0.711111111,1.1,1
Birds,whitemountain,Least.Flycatcher,0.061603363,1.173454401,0.133333333,0.583333333,0
Birds,whitemountain,Wood.Pewee,0.017740759,-0.966042724,0.422222222,0.763157895,0.25
Birds,whitemountain,Black.c.Chickadee,0.021882222,-1.148661319,0.777777778,1.7875,2
Birds,whitemountain,Brown.Creeper,0.011049724,-0.729627237,0.177777778,0.35,0
Birds,whitemountain,White.br.Nuthatch,0.014506556,-1.100966858,0.622222222,1.071428571,1
Birds,whitemountain,Winter.Wren,0.016625624,-0.953715828,0.6,1.0875,1
Birds,whitemountain,Wood.Thrush,NA,NA,0.177777778,0.38372093,0
Birds,whitemountain,Hermit.Thrush,0.029502332,-0.535612641,0.955555556,2.5,2.5
Birds,whitemountain,Veery,0.027743555,-0.75030919,0.6,1.842105263,2
Birds,whitemountain,Swainsons.Thrush,0.015267176,8.596669525,0.244444444,0.329268293,0
Birds,whitemountain,Solitary.Vireo,0.013300182,-0.871185562,0.355555556,0.486111111,0
Birds,whitemountain,Red.eyed.Vireo,0.245697278,-0.597690022,1,19.77777778,19.5
Birds,whitemountain,Bk..thr.Green.Warbler,0.134922681,-0.581740119,1,10.74444444,10
Birds,whitemountain,Bk..thr.Blue.Warbler,0.124931979,-0.365540113,1,9.055555556,8
Birds,whitemountain,Yellow.r.Warbler,0.020447296,-0.684291499,0.311111111,0.647058824,0
Birds,whitemountain,Blackburnian.Warbler,0.021223247,-0.677073975,0.4,0.894736842,0
Birds,whitemountain,Ovenbird,0.163856708,-0.276547307,1,13.16666667,12.5
Birds,whitemountain,American.Redstart,0.068174075,-0.25378186,0.911111111,8.4,8
Birds,whitemountain,Scarlet.Tanager,0.034256893,-1.125823484,1,2.933333333,3
Birds,whitemountain,Rose.br.Grosbeak,0.028188209,-0.583159619,0.888888889,2.321428571,2
Fish,hinkleyflatfish,Glyptocephalus.cynoglossus,NA,NA,0.058823529,0.058823529,0
Fish,hinkleyflatfish,Limanda.limanda,0.135980201,-0.86761504,1,129.2847059,135.9
Fish,hinkleyflatfish,Microstomus.kitt,NA,NA,0.058823529,0.058823529,0
Fish,hinkleyflatfish,Platichthys.flesus,0.257175874,-0.38028967,1,147.3994118,130
Fish,hinkleyflatfish,Pleuronectes.platessa,0.015469406,-1.691544079,0.764705882,9.122941177,4
Fish,hinkleyflatfish,Psetta.maxima,NA,NA,0.176470588,0.411764706,0
Fish,hinkleyflatfish,Scophthalmus.rhombus,0.003344974,-1.244806706,0.352941177,1,0
Fish,hinkleyflatfish,Solea.solea,0.358796012,-0.947964972,1,201.6511765,162
Fish,hinkleyflatfish,Zeugopterus.punctatus,NA,NA,0.058823529,0.058823529,0
Fish,hinkleygadoidfish,Ciliata.mustela,0.011708264,-0.852246398,0.941176471,54.12764706,46
Fish,hinkleygadoidfish,Ciliata.septentrionalis,0.001166203,-1.032675401,0.823529412,4.08,4
Fish,hinkleygadoidfish,Gadus.morhua,0.011020118,-0.676959296,0.941176471,63.94117647,32
Fish,hinkleygadoidfish,Gaidropsaurus.vulgaris,NA,NA,0.117647059,0.176470588,0
Fish,hinkleygadoidfish,Merlangius.merlangus,0.620344106,-0.544693701,1,2398.795882,2080
Fish,hinkleygadoidfish,Merluccius.merluccius,0.004710122,-0.910249393,0.823529412,22.96705882,14.63
Fish,hinkleygadoidfish,Micromesistius.poutassou,NA,NA,0.176470588,0.176470588,0
Fish,hinkleygadoidfish,Molva.molva,NA,NA,0.117647059,0.117647059,0
Fish,hinkleygadoidfish,Pollachius.pollachius,0.002244401,-1.09707021,0.764705882,7.362941177,6
Fish,hinkleygadoidfish,Pollachius.virens,NA,NA,0.058823529,0.058823529,0
Fish,hinkleygadoidfish,Raniceps.raninus,NA,NA,0.235294118,0.235294118,0
Fish,hinkleygadoidfish,Trisopterus.esmarkii,0.003972625,-0.706079907,0.882352941,20.73764706,12
Fish,hinkleygadoidfish,Trisopterus.luscus,1004090.172,0.018268005,1,243.8764706,140
Fish,hinkleygadoidfish,Trisopterus.minutus,0.04495416,-0.445781713,1,526.4070588,212
Fish,northseademersal,Callionymus.lyra,0.752872116,-0.990989381,0.916666667,5.0625,3
Fish,northseademersal,Callionymus.maculatus,0.043645935,-0.848870673,0.708333333,0.19,0.07
Fish,northseademersal,Anarhichas.lupus,0.056459768,-0.309993786,0.958333333,0.205,0.16
Fish,northseademersal,Lophius.piscatorius,0.166993185,-0.203869472,0.958333333,0.440833333,0.35
Fish,northseademersal,Cyclopterus.lumpus,0.004589008,-0.310723693,0.958333333,0.019020833,0.0185
Fish,northseademersal,Trigla.lucerna,0.007484057,-0.807271753,0.666666667,0.043333333,0.02
Fish,northseademersal,Aspitrigla.cuculus,0.031660148,-0.981644492,0.541666667,0.112083333,0.01
Fish,northseaflatfish,Pleuronectes.platessa,0.863638577,-7.226197072,1,38.79166667,38.5
Fish,northseaflatfish,Glyptocephalus.cynoglossus,0.026884107,-0.711988786,0.958333333,1.0375,0.9
Fish,northseaflatfish,Hippoglossus.hippoglossus,0.000360791,-0.409764577,0.666666667,0.029875,0.014
Fish,northseaflatfish,Solea.solea,0.0104621,-0.306268246,1,0.551666667,0.4
Fish,northseaflatfish,Lepidorhombus.whiffiagonis,0.007359269,-1.195303007,0.833333333,0.391666667,0.405
Fish,northseaflatfish,Buglossidium.luteum,0.009909651,-0.522064202,0.958333333,0.7875,0.275
Fish,northseaflatfish,Platichthys.flesus,0.040801598,-0.19296241,1,1.952083333,1.9
Fish,northseaflatfish,Psetta.maxima,0.00290986,-1.192484804,0.916666667,0.547791667,0.095
Fish,northseaflatfish,Phrynorhombus.norvegicus,0.00050554,-0.60643642,0.708333333,0.017458333,0.01
Fish,northseaflatfish,Scophthalmus.rhombus,0.001584893,-0.244090895,0.875,0.102291667,0.055
Fish,northseaflatfish,Arnoglossus.laterna,0.002997996,-0.338405146,0.708333333,0.153541667,0.06
Fish,northseagadoid,Gadus.morhua,0.015369942,-0.656096801,1,84.08333333,42.5
Fish,northseagadoid,Trisopterus.esmarkii,0.397525152,-0.96381473,0.958333333,2110.416667,1800
Fish,northseagadoid,Melanogrammus.aeglefinus,0.163292861,-0.915464387,1,661.4583333,675
Fish,northseagadoid,Brosme.brosme,0.000128802,-1.046653224,0.625,0.35125,0.35
Fish,northseagadoid,Merlangius.merlangus,0.340737512,-0.862538265,1,1408.333333,1425
Fish,northseagadoid,Molva.molva,0.000104968,-0.530909688,0.958333333,0.395833333,0.3
Fish,northseagadoid,Pollachius.pollachius,0.000102929,-0.492045714,0.833333333,0.895833333,0.1
Fish,northseagadoid,Pollachius.virens,0.001495993,-0.688053752,1,10.83333333,4
Fish,northseagadoid,Merluccius.merluccius,7.59E-05,-0.756038022,0.916666667,0.443333333,0.3
Fish,northseapelagic,Sprattus.sprattus,0.40592502,-0.683175197,1,1953.333333,1200
Fish,northseapelagic,Clupea.harengus,0.510016344,-0.259944079,1,2283.333333,1950
Fish,northseapelagic,Argentina.silus,5.67E-05,-0.668551481,0.791666667,0.151458333,0.15
Herps,boldparklizards,Aprasia_repens,0.019993213,-0.940345356,1,7.428571429,6
Herps,boldparklizards,Cryptoblepharus_plagiocephalus,0.022636655,-0.294773937,1,35.57142857,35
Herps,boldparklizards,Ctenotus_fallens,0.112354811,-0.656737859,1,38.14285714,18
Herps,boldparklizards,Ctenotus_lesueurii,0.018475857,-0.455894139,1,3.428571429,3
Herps,boldparklizards,Cyclodomorphus_celatus,0.016361473,-0.295328171,1,61.14285714,11
Herps,boldparklizards,Diplodactylus_alboguttatus,0.105189737,6.797328502,0.571428571,12.71428571,4
Herps,boldparklizards,Diplodactylus_spinigerus,0.015418865,-0.362364553,0.857142857,4.571428571,4
Herps,boldparklizards,Hemiergis_quadrilineata,76.94698579,-0.088240098,1,95.28571429,30
Herps,boldparklizards,Lerista_elegans,0.076730578,-1.433255644,1,22.28571429,21
Herps,boldparklizards,Lerista_lineopunctulata,24.07684079,-0.082698148,0.857142857,14.14285714,3
Herps,boldparklizards,Lerista_praepedita,0.015140745,-0.610482824,1,5.285714286,6
Herps,boldparklizards,Lialis_burtonis,0.053664891,-0.299409374,1,8.857142857,8
Herps,boldparklizards,Menetia_greyii,0.004037657,-0.518658535,0.571428571,2,1
Herps,boldparklizards,Morethia_lineoocellata,NA,NA,0.142857143,0.285714286,0
Herps,boldparklizards,Morethia_obscura,0.023551253,-6.82260387,0.571428571,4.142857143,2
Herps,boldparklizards,Pogona_minor,0.01510611,-1.611919521,0.857142857,4.285714286,4
Herps,boldparklizards,Tiliqua_rugosa,0.015584766,-1.3191975,0.714285714,2.571428571,1
Herps,boldparklizards,Tympanocryptis_adelaidensis,NA,NA,0.428571429,0.571428571,0
Herps,boldparklizards,Varanus_gouldii,0.084815711,-0.728444786,0.714285714,5.714285714,2
Herps,boldparksnakes,Pseudonaja_affinis,0.520942224,5.747063151,0.571428571,8.428571429,6
Herps,boldparksnakes,Ramphotyphlops_australis,0.133132882,-1.779643527,0.857142857,5.285714286,4
Herps,boldparksnakes,Simoselaps_bertholdi,0.361951458,0.420465734,0.857142857,9.857142857,3
Herps,boldparksnakes,Simoselaps_bimaculatus,0.071500404,2.832626721,0.857142857,2.428571429,2
Herps,boldparksnakes,Simoselaps_calonotos,NA,NA,0.428571429,1,0
Herps,boldparksnakes,Simoselaps_fasciolatus,0.089885462,-1.358828748,0.714285714,1.857142857,1
Herps,boldparksnakes,Simoselaps_semifasciatus,0.087533698,-1.724801716,0.857142857,2.857142857,3
Herps,coweetasalamanders,Desmognathus.aeneus,0.113037578,-0.674068332,1,7.133333333,7
Herps,coweetasalamanders,Desmognathus.monticola,0.449988872,-1.622880033,1,26.6,25
Herps,coweetasalamanders,Desmognathus.ochrophaeus,0.299977537,-0.661965044,1,17.53333333,17
Herps,coweetasalamanders,Desmognathus.quadramaculatus,0.112283134,-0.869151868,1,7.2,7
Herps,cowleylizards,Cnemnidophorous_sexlineatus,NA,NA,0.2,0.214285714,0
Herps,cowleylizards,Crotaphytus_collaris,0.399334071,-0.169359376,0.866666667,4.142857143,4
Herps,cowleylizards,Eumeces_obsoletus,0.568322319,-0.88104513,0.933333333,10.57142857,10
Herps,cowleylizards,Ophisaurus_attenuatus,0.102939119,-0.114917639,0.733333333,2.142857143,1.5
Herps,cowleylizards,Phrynosoma_cornutum,NA,NA,0.133333333,0.142857143,0
Herps,cowleylizards,Scincella_lateralis,0.110518938,-0.780745427,0.533333333,1.285714286,1
Herps,cowleysnakes,Agkistrodon_contortrix,NA,NA,0.133333333,0.214285714,0
Herps,cowleysnakes,Diadophis_punctatus,0.49486314,-1.101259047,0.933333333,24.14285714,25.5
Herps,cowleysnakes,Elaphe_emoryi,0.043809186,-0.444479973,0.733333333,1.785714286,1
Herps,cowleysnakes,Elaphe_obsoleta,NA,NA,0.066666667,0.071428571,0
Herps,cowleysnakes,Lampropeltis_calligaster,NA,NA,0.333333333,0.357142857,0
Herps,cowleysnakes,Lampropeltis_getula,0.036986362,-0.56624155,0.666666667,1.428571429,1.5
Herps,cowleysnakes,Lampropeltis_triangulum,0.005749112,0.204389471,0.533333333,0.928571429,1
Herps,cowleysnakes,Masticophis_flagellum,NA,NA,0.333333333,0.642857143,0
Herps,cowleysnakes,Nerodia_sipedon,NA,NA,0.333333333,0.5,0
Herps,cowleysnakes,Pituophis_catenifer,NA,NA,0.133333333,0.142857143,0
Herps,cowleysnakes,Storeria_dekayi,NA,NA,0.066666667,0.071428571,0
Herps,cowleysnakes,Tantilla_gracilis,0.351478143,-0.47250937,0.933333333,16.5,17.5
Herps,cowleysnakes,Thamnophis_proximus,0.016393443,-0.63294942,0.4,0.928571429,0
Herps,cowleysnakes,Thamnophis_radix,NA,NA,0.133333333,0.285714286,0
Herps,cowleysnakes,Thamnophis_sirtalis,0.069104718,-1.152913872,0.8,2.857142857,3
Herps,cowleysnakes,Tropidoclonion_lineatum,0.009079259,-0.188880713,0.4,0.714285714,0
Herps,esgeorgeturtles,Chelydra.serpentina,0.150124423,-0.455451339,1,188.0625,190.5
Herps,esgeorgeturtles,Chrysemys.picta.marginata,0.71863299,0.667304066,1,959.1875,934
Herps,esgeorgeturtles,Emydoidea.blandingii,0.136705111,-0.311686653,0.875,146.375,170
Herps,fitchsnakes,Nerodia_sipedon,0.296413229,-0.37472825,0.946428571,1.275899792,1.2
Herps,fitchsnakes,Pituophis_catenifer,0.292245015,-0.581812297,0.589285714,0.750387485,1
Herps,fitchsnakes,Thamnophis_sirtalis,0.536611258,-0.73924805,1,2.436548105,2.177083334
Herps,luquillo,Anolis.evermanni,0.451356311,-0.296005884,1,4.053125,4.066666667
Herps,luquillo,Anolis.gundlachi,0.150829867,-0.719720327,1,2.954166667,2.583333334
Herps,luquillo,Anolis.stratulus,0.635336844,-3.709810275,1,16.24270833,14.41666667
Herps,orabandalizards,Caimanops_amphiboluroides,NA,NA,0.25,0.25,0
Herps,orabandalizards,Cryptoblepharus_plagiocephalus,0.005725529,-1.069758917,1,2.85,1.7
Herps,orabandalizards,Ctenophorus_cristatus,NA,NA,0.5,0.366666667,0.333333334
Herps,orabandalizards,Ctenophorus_reticulatus,0.038785373,0.155757778,1,4.608333333,4.466666667
Herps,orabandalizards,Ctenophorus_scutulatus,0.004391833,-0.368077425,0.75,1.108333333,1.416666667
Herps,orabandalizards,Ctenotus_atlas,0.019441808,-1.504054232,1,6.158333333,5.066666667
Herps,orabandalizards,Ctenotus_schomburgkii,NA,NA,0.25,0.05,0
Herps,orabandalizards,Ctenotus_uber,0.033841416,-1.526658556,1,10.08333333,8.666666665
Herps,orabandalizards,Cyclodomorphous_elongatus,0.010508369,-1.965625603,1,3.425,2.1
Herps,orabandalizards,Delma_australis,0.006081873,-1.809071886,1,2.041666667,1.333333334
Herps,orabandalizards,Delma_butleri,NA,NA,0.5,0.291666667,0.25
Herps,orabandalizards,Delma_fraseri,NA,NA,0.5,0.175,0.1
Herps,orabandalizards,Diplodactylus_graneriensis,0.119363711,-2.285780662,1,33.975,26.7
Herps,orabandalizards,Diplodactylus_mainii,0.14124009,-1.084711539,1,40.81666667,43.3
Herps,orabandalizards,Diplodactylus_pulcher,0.146248495,3.481233282,1,47.01666667,42.2
Herps,orabandalizards,Egernia_depressa,0.024233287,-1.999752168,1,9.333333333,7.5
Herps,orabandalizards,Egernia_formosa,0.003432486,-2.23996529,1,1.133333333,1.1
Herps,orabandalizards,Egernia_inornata,0.033999284,-0.616287522,1,4.466666667,4.933333334
Herps,orabandalizards,Egernia_striata,NA,NA,0.5,1.083333333,0.666666667
Herps,orabandalizards,Eramiascincus_richardsonii,0.195750638,-0.063163094,1,1.433333333,1.366666667
Herps,orabandalizards,Gehyra_purpurascens,0.005588834,-2.614770762,0.75,1.283333333,1.166666667
Herps,orabandalizards,Gehyra_variegata,0.04858359,-0.991337714,1,13.65,13.5
Herps,orabandalizards,Hemiergis_initialis,NA,NA,0.5,0.975,0.7
Herps,orabandalizards,Heternotia_binoei,0.016829011,-4.386032095,1,8.466666667,5.6
Herps,orabandalizards,Lerista_muelleri,0.014897435,-1.545893304,1,4.9,4
Herps,orabandalizards,Lerista_picturata,0.030020421,-2.206530614,1,9.208333333,7
Herps,orabandalizards,Lialis_burtonis,NA,NA,0.5,0.3,0.1
Herps,orabandalizards,Menetia_greyii,1.46E-08,-0.071119164,1,8.491666667,5.233333334
Herps,orabandalizards,Moloch_horridus,NA,NA,0.75,1.8,2.1
Herps,orabandalizards,Morethia_butleri,0.011655526,-2.337495848,1,4.158333333,3.4
Herps,orabandalizards,Oedura_reticulata,NA,NA,0.5,0.45,0.4
Herps,orabandalizards,Pogona_minor,0.01917073,-4.136137821,1,5.591666667,6.1
Herps,orabandalizards,Pygopus_lepidopus,NA,NA,0.5,0.183333333,0.166666667
Herps,orabandalizards,Rhynchoedura_ornata,0.035934148,-3.19516364,1,14.21666667,11.6
Herps,orabandalizards,Strophurus_assimilis,0.030733608,-1.266006531,1,13.65,8.3
Herps,orabandalizards,Tiliqua_occipitalis,NA,NA,0.5,0.208333333,0.166666667
Herps,orabandalizards,Tiliqua_rugosa,NA,NA,0.5,0.275,0.25
Herps,orabandalizards,Tympanocryptis_cephala,NA,NA,0.25,0.875,0
Herps,orabandalizards,Underwoodisaurus_milii,0.005412136,-0.115859159,1,5.975,5.5
Herps,orabandalizards,Varanus_caudolineatus,0.010359383,-0.700114877,1,3.175,3.1
Herps,orabandalizards,Varanus_gouldii,0.002894826,-0.342379799,1,1.333333333,1.166666667
Herps,orabandalizards,Varanus_tristis,NA,NA,0.25,0.083333333,0
Herps,orabandasnakes,Brachyurophis_semifasciata,0.099252356,-2.570644922,1,2.408333333,2.166666667
Herps,orabandasnakes,Demansia_psammophis,NA,NA,0.5,0.3,0.1
Herps,orabandasnakes,Parasuta_monachus,0.16771899,-3.864774994,1,2.783333333,2.566666667
Herps,orabandasnakes,Pseudonaja_modesta,NA,NA,0.5,0.3,0.1
Herps,orabandasnakes,Ramphotyphlops_australis,0.189342658,-4.761684042,1,5.125,4.25
Herps,orabandasnakes,Ramphotyphlops_bituberculatus,NA,NA,0.5,0.3,0.1
Herps,orabandasnakes,Ramphotyphlops_harnatus,0.09161385,-0.186022622,1,5.208333333,5.666666667
Herps,orabandasnakes,Simoselaps_bertholdii,NA,NA,1,0.833333333,1
Herps,orabandasnakes,Suta_fasciata,0.035201361,-1.148109165,1,0.608333333,0.55
Herps,rainbowfrogs,Ambystoma.opacum,0.07521963,-0.524337094,0.875,218.125,215
Herps,rainbowfrogs,Ambystoma.talpoideum,0.193992981,-1.480389663,1,668.75,400
Herps,rainbowfrogs,Ambystoma.tigrinum.tigrinum,0.002644024,-0.359724651,0.9375,22.5,12.5
Herps,rainbowfrogs,Bufo.terrestris,0.009540734,-0.822105365,1,49.5,30
Herps,rainbowfrogs,Eurycea.quadridigitata,0.024547501,-0.259684761,1,484.375,100
Herps,rainbowfrogs,Gastrophryne.carolinensis,0.041145801,-0.475005444,1,194.375,100
Herps,rainbowfrogs,Notophthalmus.viridescens,0.195250073,-0.915073993,1,678.125,450
Herps,rainbowfrogs,Pseudacris.crucifer,0.038346598,-0.766977786,1,158.75,60
Herps,rainbowfrogs,Pseudacris.nigrita,2.81E-06,-0.03036058,1,21.125,8
Herps,rainbowfrogs,Pseudacris.ornata,0.02041845,-0.715462793,1,100.3125,55
Herps,rainbowfrogs,Rana.clamitans,0.001191356,-0.618596692,0.9375,6.5625,3
Herps,rainbowfrogs,Rana.utricularia,0.001624697,-0.14647635,1,38,22.5
Herps,rainbowfrogs,Scaphiopus.holbrooki,0.002473519,-0.75876551,0.9375,11.5625,7
Invertebrates,cacoastmolluscs,Clinocardium.nuttallii,0.03541036,-0.180151382,0.476923077,7.784615385,0
Invertebrates,cacoastmolluscs,Haliotis.corrugata,0.215944356,-0.17911651,0.553846154,0.363461539,0.05
Invertebrates,cacoastmolluscs,Haliotis.cracherodii,0.204783825,-0.390008223,0.215384615,0.066153846,0
Invertebrates,cacoastmolluscs,Haliotis.fulgens,0.413878136,-0.038577424,0.476923077,0.041615385,0
Invertebrates,cacoastmolluscs,Haliotis.rufescens,0.033855245,-0.041136142,0.938461539,2.281538462,0.75
Invertebrates,cacoastmolluscs,Haliotis.sorensenii,NA,NA,0.246153846,0.01,0
Invertebrates,cacoastmolluscs,Mya.arenaria,0.339122903,-0.50593708,0.492307692,31.56923077,0
Invertebrates,cacoastmolluscs,Tivela.stultorum_,0.425743806,-0.407767133,0.492307692,41.87692308,0
Invertebrates,hubbardleps,X2,2.021897208,-0.227313543,1,176.25,84.375
Invertebrates,hubbardleps,X3,0.791158817,-0.063039014,1,33.39583333,27.5
Invertebrates,hubbardleps,X4,0.064546999,-0.162610343,1,10.875,10
Invertebrates,hubbardleps,X5,0.035156145,-0.646940096,1,8.715277778,6.166666667
Invertebrates,hubbardleps,X6,0.026686569,-1.118105947,1,6.451388889,3.666666667
Invertebrates,jornadapitC,ARCLCHIN,NA,NA,0.055555556,0.111111111,0
Invertebrates,jornadapitC,ARCOCA1,NA,NA,0.166666667,0.166666667,0
Invertebrates,jornadapitC,ARCT11,NA,NA,0.055555556,0.055555556,0
Invertebrates,jornadapitC,ARDICI1,NA,NA,0.055555556,0.111111111,0
Invertebrates,jornadapitC,ARDICIVA,NA,NA,0.055555556,0.055555556,0
Invertebrates,jornadapitC,ARDIDI1,NA,NA,0.055555556,0.055555556,0
