"V1","V2","V3","V4","V5","V6","V7","V8","V9"
-0.262364264467491,-1.87180217690159,NA,NA,NA,NA,NA,0.646627164925052,NA
0.500775287912489,0,NA,0.100083458556983,NA,NA,NA,-0.559615787935423,NA
-0.451985123743057,2.83321334405622,NA,-0.847297860387204,0.693147180559945,NA,NA,0.693147180559945,NA
0,0.385662480811985,NA,0.693147180559945,1.25276296849537,NA,NA,0.628608659422374,NA
0.213574100298059,-1.96611285637283,NA,-1.50407739677627,NA,NA,NA,-0.340926586970593,NA
0.268263986594679,NA,NA,1.55814461804655,NA,NA,NA,0.362905493689368,NA
0.34484048629173,NA,NA,-0.111225635110224,NA,NA,NA,0.282232467684216,NA
0.23967285326542,NA,NA,1.30992138233532,1.09861228866811,NA,1.79175946922805,0.0787808778531144,NA
0.165792254842744,0.8754687373539,NA,-4.14313472639153,NA,-0.980829253011726,NA,-1.145132304303,0.693147180559945
-0.613104472886409,-2.484906649788,NA,0,NA,NA,NA,-0.646627164925052,NA
-0.773189888233482,NA,NA,NA,NA,NA,NA,0.167054084663166,NA
0.241162056816888,0.405465108108164,NA,NA,-2.30258509299405,NA,NA,NA,-0.262364264467491
0.693147180559945,-1.43508452528932,NA,NA,NA,NA,NA,NA,-0.22314355131421
-0.0741079721537218,-0.916290731874155,NA,NA,NA,NA,NA,2.19722457733622,-0.287682072451781
0.175890666463664,NA,NA,NA,0,NA,NA,-0.587786664902119,-1.79175946922805
0.149531733970964,NA,NA,NA,NA,NA,NA,NA,NA
0.105360515657826,-0.693147180559945,NA,NA,NA,NA,NA,NA,NA
0.587786664902119,1.38629436111989,NA,NA,NA,1.38629436111989,NA,-0.287682072451781,1.38629436111989
0.165985137474261,1.01160091167848,NA,0,NA,-0.8754687373539,0,1.13497993283898,0.405465108108164
0.0346855579878901,-0.318453731118535,NA,1.09861228866811,NA,-1.6094379124341,-1.09861228866811,-0.767255152713667,NA
-0.648695417989111,0.117783035656383,NA,0.847297860387204,NA,NA,0,0.0741079721537218,NA
-0.737598943130779,0.635988766719997,NA,0.826678573184468,NA,NA,NA,0.728238500371216,NA
-0.2578291093021,0.162518929497775,NA,NA,NA,NA,NA,-0.276253376628158,NA
0.162518929497775,0.53062825106217,NA,NA,0.980829253011726,NA,NA,0.34294475112683,NA
0.559615787935423,0.137201121513485,NA,0.75377180237638,0.117783035656383,NA,NA,0.350202429433115,NA
-1.07044141170141,-0.572519192771331,NA,NA,-2.19722457733622,NA,NA,-0.839750654751821,NA
0.0800427076735364,-0.526093095896779,NA,NA,NA,NA,NA,0.839750654751821,NA
-0.367724780125317,-0.367724780125317,NA,1.70474809223843,NA,NA,NA,0.204794412646013,NA
1.20397280432594,1.69459572077441,NA,1.26566637333128,0,NA,NA,0.564892845036266,NA
0.470003629245736,-0.254234138384241,NA,-1.3609765531356,NA,NA,-0.470003629245736,-1.46283443824222,-0.916290731874155
-0.374693449441411,-1.15267950993839,NA,NA,NA,NA,NA,-0.78845736036427,-0.693147180559945
-0.663294217410264,NA,NA,NA,NA,NA,NA,-0.356674943938732,NA
0.305381649551182,0.606135803570315,NA,NA,NA,NA,NA,NA,-0.510825623765991
-0.0727593542824283,-0.78845736036427,NA,NA,NA,NA,NA,NA,0.287682072451781
-0.0190481949706945,-1.6094379124341,NA,NA,NA,NA,NA,NA,-1.38629436111989
-0.23767165187712,NA,-0.693147180559945,NA,NA,0,NA,0.405465108108164,NA
-0.158224005214894,NA,NA,NA,NA,NA,NA,NA,NA
0.664159643686693,NA,NA,NA,NA,NA,NA,NA,NA
0.0289875368732522,NA,NA,NA,NA,0,NA,1.25276296849537,NA
0.376477571234912,NA,NA,NA,NA,-1.09861228866811,2.07944154167984,0,NA
-0.49783842823918,NA,NA,NA,0,NA,-2.07944154167984,-0.847297860387204,NA
-0.949080554697146,NA,NA,NA,NA,NA,NA,0.693147180559945,NA
0.45953232937844,NA,NA,NA,NA,NA,NA,1.25276296849537,NA
0.456758402495715,NA,NA,0.693147180559945,NA,NA,NA,-0.559615787935423,NA
0.168335314819215,NA,NA,NA,NA,0,NA,0.154150679827258,NA
0.0680534632450156,NA,NA,NA,NA,1.6094379124341,NA,0.538996500732687,NA
-0.524070850516011,NA,NA,0,NA,NA,NA,-0.538996500732687,NA
-0.405465108108164,0.143100843640673,NA,2.77258872223978,NA,NA,NA,1.02450431651439,NA
0.42744401482694,0,NA,0.117783035656383,NA,NA,NA,0.526093095896779,NA
0.405465108108164,0.0645385211375712,NA,0.72054615474806,NA,NA,NA,-0.182321556793955,NA
0.410284394544113,0.318453731118535,NA,-2.51230562397611,NA,1.09861228866811,0.693147180559945,-1.06289420606603,0.22314355131421
-0.533517034968061,-1.29928298413026,-0.405465108108164,-1.09861228866811,NA,NA,NA,-0.747214401830221,NA
-0.778669353998107,NA,NA,NA,NA,NA,NA,-0.117783035656384,NA
0.916290731874155,0.174353387144778,NA,NA,-1.70474809223843,NA,NA,NA,-1.33500106673234
0.0645385211375712,-0.127833371509885,NA,NA,-0.693147180559945,NA,NA,NA,0.336472236621213
1.05605267424931,-1.01160091167848,NA,NA,NA,0.693147180559945,NA,0.693147180559945,-1.25276296849537
-0.302280871872934,NA,NA,NA,NA,0.810930216216329,NA,-0.470003629245736,-0.693147180559945
0.211309093667207,NA,NA,NA,NA,-0.587786664902119,NA,NA,NA
0.133531392624523,NA,NA,NA,NA,1.43508452528932,NA,NA,NA
0.206336432997829,NA,NA,NA,NA,-0.336472236621213,NA,0.405465108108164,-0.405465108108164
0.353279354937594,NA,NA,NA,NA,-0.916290731874155,1.50407739677627,0.693147180559945,0.693147180559945
-0.0613689463762921,0.154150679827258,NA,0,NA,-1.79175946922805,-1.50407739677627,0.287682072451781,NA
-0.58525821854876,0.133531392624523,NA,NA,NA,NA,NA,-0.826678573184468,NA
0.107630664192365,0.117783035656383,NA,NA,NA,NA,NA,1.04982212449868,NA
0.28256697178501,NA,NA,1.6094379124341,NA,NA,NA,-0.510825623765991,NA
-0.204095356343515,NA,NA,1.09861228866811,NA,NA,NA,0.348306694268216,NA
0.15684247149297,NA,NA,0.398030129620646,NA,NA,NA,0.2578291093021,NA
-0.320471895274772,NA,NA,-1.11365016603265,NA,NA,NA,-0.318453731118535,NA
-0.195744577126095,NA,NA,0.374693449441411,NA,NA,NA,0.965080896043587,NA
-0.27871340246902,NA,NA,-1.51982575374441,NA,NA,NA,0.451985123743057,NA
-0.0741079721537218,3.36729582998647,NA,2.18122423598978,NA,NA,NA,0.298981627705714,1.94591014905531
0.50310357767208,0.640037355245997,NA,-1.29392104098888,-1.38629436111989,0.693147180559945,0,-1.49290409617815,-1.25276296849537
-1.1221427860783,-0.675128675057267,NA,-1.73460105538811,NA,NA,NA,-0.105360515657826,NA
-0.154150679827258,-3.3322045101752,NA,NA,NA,NA,NA,-0.117783035656384,NA
-0.0953101798043249,NA,-0.998528830111127,NA,NA,NA,NA,NA,NA
-1.04982212449868,NA,0.451985123743057,NA,NA,NA,NA,NA,NA
0.251314428280906,NA,0.0870113769896297,NA,0,0,NA,-0.693147180559945,NA
-1.09861228866811,NA,0.22314355131421,NA,NA,1.09861228866811,NA,NA,NA
1.20397280432594,NA,-0.510825623765991,NA,NA,NA,NA,NA,NA
0.78845736036427,NA,NA,NA,NA,NA,NA,0,NA
0.572519192771331,NA,NA,NA,NA,0.78845736036427,NA,0.287682072451781,NA
0.413975797776073,NA,NA,1.94591014905531,NA,-0.606135803570316,NA,0.22314355131421,NA
-0.388657989791783,NA,NA,0.389464766761723,NA,NA,NA,NA,NA
-0.356674943938732,NA,NA,-0.138150338480817,NA,NA,NA,NA,NA
-1.02961941718116,NA,NA,0.72951482473082,NA,NA,NA,1.6094379124341,NA
0.0953101798043249,NA,NA,-0.218689200964829,NA,NA,NA,0.182321556793955,NA
0.0870113769896297,NA,NA,0.483796951378071,NA,NA,NA,-1.09861228866811,NA
0.606135803570315,NA,NA,0,NA,NA,NA,2.39789527279837,NA
-0.693147180559945,NA,NA,-0.100804699121966,NA,NA,NA,-0.893817876022096,NA
-2.39789527279837,NA,NA,0.0588405000229334,NA,NA,NA,0.575364144903562,NA
2.30258509299405,NA,NA,-0.22314355131421,NA,NA,NA,0.0606246218164348,NA
0.336472236621213,NA,NA,0.58976882610611,NA,NA,NA,0.83034830207343,NA
0.305381649551182,1.09861228866811,NA,-0.520775954619159,NA,0.693147180559945,NA,NA,0.405465108108164
0.0512932943875505,-1.09861228866811,-0.133531392624523,-0.483426649577876,NA,NA,NA,NA,NA
-2.99573227355399,NA,-1.25276296849537,-1.41369333530801,NA,NA,NA,NA,NA
